"FullName","Name","Mode","LastWriteTime"
"C:\dev\Chess\codex-postgame-review-check\README.md","README.md","-a----","7/06/2026 10:11:14 PM"
"C:\dev\Chess\codex-postgame-review-check\tsconfig.json","tsconfig.json","-a----","7/06/2026 10:11:13 PM"
"C:\dev\Chess\codex-postgame-review-check\tsconfig.tsbuildinfo","tsconfig.tsbuildinfo","-a----","7/06/2026 10:12:52 PM"
"C:\dev\Chess\codex-postgame-review-check\.git\hooks","hooks","d-----","7/06/2026 10:11:12 PM"
"C:\dev\Chess\codex-postgame-review-check\.git\info","info","d-----","7/06/2026 10:11:12 PM"
"C:\dev\Chess\codex-postgame-review-check\.git\logs","logs","d-----","7/06/2026 10:11:13 PM"
"C:\dev\Chess\codex-postgame-review-check\.git\objects","objects","d-----","7/06/2026 10:11:14 PM"
"C:\dev\Chess\codex-postgame-review-check\.git\refs","refs","d-----","7/06/2026 10:11:13 PM"
"C:\dev\Chess\codex-postgame-review-check\.git\config","config","-a----","7/06/2026 10:11:15 PM"
"C:\dev\Chess\codex-postgame-review-check\.git\description","description","-a----","7/06/2026 10:11:12 PM"
"C:\dev\Chess\codex-postgame-review-check\.git\FETCH_HEAD","FETCH_HEAD","-a----","7/06/2026 10:11:14 PM"
"C:\dev\Chess\codex-postgame-review-check\.git\HEAD","HEAD","-a----","7/06/2026 10:11:14 PM"
"C:\dev\Chess\codex-postgame-review-check\.git\index","index","-a----","9/06/2026 8:09:30 PM"
"C:\dev\Chess\codex-postgame-review-check\.git\packed-refs","packed-refs","-a----","7/06/2026 10:11:13 PM"
"C:\dev\Chess\codex-postgame-review-check\app\api","api","d-----","7/06/2026 10:11:14 PM"
"C:\dev\Chess\codex-postgame-review-check\app\globals.css","globals.css","-a----","7/06/2026 10:11:13 PM"
"C:\dev\Chess\codex-postgame-review-check\app\layout.tsx","layout.tsx","-a----","7/06/2026 10:11:13 PM"
"C:\dev\Chess\codex-postgame-review-check\app\page.tsx","page.tsx","-a----","7/06/2026 10:11:13 PM"
"C:\dev\Chess\codex-postgame-review-check\components\ChessBoard.tsx","ChessBoard.tsx","-a----","7/06/2026 10:11:13 PM"
"C:\dev\Chess\codex-postgame-review-check\components\GameReviewChat.tsx","GameReviewChat.tsx","-a----","7/06/2026 10:11:14 PM"
"C:\dev\Chess\codex-postgame-review-check\components\LearnPath.tsx","LearnPath.tsx","-a----","7/06/2026 10:11:13 PM"
"C:\dev\Chess\codex-postgame-review-check\components\PlayTrainer.tsx","PlayTrainer.tsx","-a----","7/06/2026 10:11:14 PM"
"C:\dev\Chess\codex-postgame-review-check\components\PostGameReview.tsx","PostGameReview.tsx","-a----","7/06/2026 10:11:14 PM"
"C:\dev\Chess\codex-postgame-review-check\components\PuzzleTrainer.tsx","PuzzleTrainer.tsx","-a----","7/06/2026 10:11:13 PM"
"C:\dev\Chess\codex-postgame-review-check\components\Roadmap.tsx","Roadmap.tsx","-a----","7/06/2026 10:11:13 PM"
"C:\dev\Chess\codex-postgame-review-check\components\WatchRoom.tsx","WatchRoom.tsx","-a----","7/06/2026 10:11:13 PM"
"C:\dev\Chess\codex-postgame-review-check\docs\grandmaster-path-alpha.zip","grandmaster-path-alpha.zip","-a----","7/06/2026 10:11:13 PM"
"C:\dev\Chess\codex-postgame-review-check\docs\page.html","page.html","-a----","7/06/2026 10:11:13 PM"
"C:\dev\Chess\codex-postgame-review-check\docs\Peak_Elo_Chess_Report.pdf","Peak_Elo_Chess_Report.pdf","-a----","7/06/2026 10:11:13 PM"
"C:\dev\Chess\codex-postgame-review-check\docs\Peak_Elo_Chess_Report.txt","Peak_Elo_Chess_Report.txt","-a----","7/06/2026 10:11:13 PM"
"C:\dev\Chess\codex-postgame-review-check\docs\QA_REPORT.md","QA_REPORT.md","-a----","7/06/2026 10:11:13 PM"
"C:\dev\Chess\codex-postgame-review-check\docs\README.md","README.md","-a----","7/06/2026 10:11:13 PM"
"C:\dev\Chess\codex-postgame-review-check\docs\temp_local.html","temp_local.html","-a----","7/06/2026 10:11:13 PM"
"C:\dev\Chess\codex-postgame-review-check\docs\top_5_peak_elo_chess_players_deep_research.pdf","top_5_peak_elo_chess_players_deep_research.pdf","-a----","7/06/2026 10:11:13 PM"
"C:\dev\Chess\codex-postgame-review-check\docs\top_5_peak_elo_chess_players_deep_research.txt","top_5_peak_elo_chess_players_deep_research.txt","-a----","7/06/2026 10:11:13 PM"
"C:\dev\Chess\codex-postgame-review-check\lib\engine.ts","engine.ts","-a----","7/06/2026 10:11:13 PM"
"C:\dev\Chess\codex-postgame-review-check\lib\gameReviewPrompts.ts","gameReviewPrompts.ts","-a----","7/06/2026 10:11:14 PM"
"C:\dev\Chess\codex-postgame-review-check\lib\gameReviewTypes.ts","gameReviewTypes.ts","-a----","7/06/2026 10:11:14 PM"
"C:\dev\Chess\codex-postgame-review-check\lib\stockfishClient.ts","stockfishClient.ts","-a----","7/06/2026 10:11:13 PM"
"C:\dev\Chess\codex-postgame-review-check\lib\trainingData.ts","trainingData.ts","-a----","7/06/2026 10:11:13 PM"
"C:\dev\Chess\codex-postgame-review-check\lib\types.ts","types.ts","-a----","7/06/2026 10:11:13 PM"
"C:\dev\Chess\codex-postgame-review-check\public\stockfish","stockfish","d-----","7/06/2026 10:11:13 PM"
"C:\dev\Chess\docs\audit.md","audit.md","-a----","8/06/2026 3:23:47 PM"
"C:\dev\Chess\docs\chesscom_product_technical_evolution_research.txt","chesscom_product_technical_evolution_research.txt","-a----","8/06/2026 3:29:16 PM"
"C:\dev\Chess\docs\chess_and_computing_forensic_history.txt","chess_and_computing_forensic_history.txt","-a----","8/06/2026 3:29:16 PM"
"C:\dev\Chess\docs\grandmaster_path_competitive_gap_audit.txt","grandmaster_path_competitive_gap_audit.txt","-a----","8/06/2026 3:29:16 PM"
"C:\dev\Chess\docs\grandmaster_path_unified_master_audit_and_architecture_plan.txt","grandmaster_path_unified_master_audit_and_architecture_plan.txt","-a----","8/06/2026 3:29:16 PM"
"C:\dev\Chess\docs\grandmaster_path_unified_master_v2.txt","grandmaster_path_unified_master_v2.txt","-a----","8/06/2026 3:29:16 PM"
"C:\dev\Chess\docs\grandmaster_path_unified_master_v3.txt","grandmaster_path_unified_master_v3.txt","-a----","8/06/2026 3:29:16 PM"
"C:\dev\Chess\docs\grandmaster_path_unified_master_v4.txt","grandmaster_path_unified_master_v4.txt","-a----","8/06/2026 3:29:16 PM"
"C:\dev\Chess\docs\lichess_product_technical_evolution_research.txt","lichess_product_technical_evolution_research.txt","-a----","8/06/2026 3:29:16 PM"
"C:\dev\Chess\github-current\.git",".git","d--h--","9/06/2026 11:06:05 PM"
"C:\dev\Chess\github-current\.next",".next","d-----","9/06/2026 11:09:04 PM"
"C:\dev\Chess\github-current\app","app","d-----","9/06/2026 11:02:35 PM"
"C:\dev\Chess\github-current\chess-postgame-review","chess-postgame-review","d-----","7/06/2026 11:24:24 PM"
"C:\dev\Chess\github-current\components","components","d-----","9/06/2026 11:02:35 PM"
"C:\dev\Chess\github-current\docs","docs","d-----","9/06/2026 11:02:35 PM"
"C:\dev\Chess\github-current\lib","lib","d-----","9/06/2026 11:02:35 PM"
"C:\dev\Chess\github-current\node_modules","node_modules","d-----","9/06/2026 11:07:45 PM"
"C:\dev\Chess\github-current\public","public","d-----","7/06/2026 9:42:34 PM"
"C:\dev\Chess\github-current\.env.example",".env.example","-a----","7/06/2026 11:23:16 PM"
"C:\dev\Chess\github-current\.gitignore",".gitignore","-a----","9/06/2026 11:02:35 PM"
"C:\dev\Chess\github-current\chatgptagenqa.md","chatgptagenqa.md","-a----","7/06/2026 9:52:42 PM"
"C:\dev\Chess\github-current\next-env.d.ts","next-env.d.ts","-a----","7/06/2026 9:58:40 PM"
"C:\dev\Chess\github-current\next.config.ts","next.config.ts","-a----","7/06/2026 8:22:10 PM"
"C:\dev\Chess\github-current\package-lock.json","package-lock.json","-a----","9/06/2026 11:04:13 PM"
"C:\dev\Chess\github-current\package.json","package.json","-a----","9/06/2026 10:59:57 PM"
"C:\dev\Chess\github-current\postcss.config.mjs","postcss.config.mjs","-a----","7/06/2026 8:22:10 PM"
"C:\dev\Chess\github-current\QA_REPORT.md","QA_REPORT.md","-a----","7/06/2026 9:07:37 PM"
"C:\dev\Chess\github-current\README.md","README.md","-a----","7/06/2026 11:23:16 PM"
"C:\dev\Chess\github-current\tsconfig.json","tsconfig.json","-a----","7/06/2026 8:22:10 PM"
"C:\dev\Chess\github-current\tsconfig.tsbuildinfo","tsconfig.tsbuildinfo","-a----","9/06/2026 11:08:27 PM"
"C:\dev\Chess\github-current\.git\hooks","hooks","d-----","7/06/2026 8:25:35 PM"
"C:\dev\Chess\github-current\.git\info","info","d-----","7/06/2026 8:25:35 PM"
"C:\dev\Chess\github-current\.git\logs","logs","d-----","7/06/2026 8:25:36 PM"
"C:\dev\Chess\github-current\.git\objects","objects","d-----","9/06/2026 10:50:26 PM"
"C:\dev\Chess\github-current\.git\refs","refs","d-----","7/06/2026 8:25:36 PM"
"C:\dev\Chess\github-current\.git\COMMIT_EDITMSG","COMMIT_EDITMSG","-a----","9/06/2026 10:50:26 PM"
"C:\dev\Chess\github-current\.git\config","config","-a----","7/06/2026 8:25:37 PM"
"C:\dev\Chess\github-current\.git\description","description","-a----","7/06/2026 8:25:34 PM"
"C:\dev\Chess\github-current\.git\FETCH_HEAD","FETCH_HEAD","-a----","9/06/2026 9:59:02 PM"
"C:\dev\Chess\github-current\.git\HEAD","HEAD","-a----","9/06/2026 9:59:02 PM"
"C:\dev\Chess\github-current\.git\index","index","-a----","9/06/2026 11:06:05 PM"
"C:\dev\Chess\github-current\.git\ORIG_HEAD","ORIG_HEAD","-a----","9/06/2026 11:02:35 PM"
"C:\dev\Chess\github-current\.git\packed-refs","packed-refs","-a----","7/06/2026 8:25:36 PM"
"C:\dev\Chess\github-current\.git\shallow","shallow","-a----","7/06/2026 8:25:35 PM"
"C:\dev\Chess\github-current\app\api","api","d-----","7/06/2026 11:23:16 PM"
"C:\dev\Chess\github-current\app\globals.css","globals.css","-a----","7/06/2026 9:08:28 PM"
"C:\dev\Chess\github-current\app\layout.tsx","layout.tsx","-a----","7/06/2026 8:22:10 PM"
"C:\dev\Chess\github-current\app\page.tsx","page.tsx","-a----","9/06/2026 11:02:35 PM"
"C:\dev\Chess\github-current\chess-postgame-review\tmp","tmp","d-----","7/06/2026 11:24:24 PM"
"C:\dev\Chess\github-current\components\ChessBoard.tsx","ChessBoard.tsx","-a----","9/06/2026 11:00:37 PM"
"C:\dev\Chess\github-current\components\GameReviewChat.tsx","GameReviewChat.tsx","-a----","7/06/2026 11:23:16 PM"
"C:\dev\Chess\github-current\components\LearnPath.tsx","LearnPath.tsx","-a----","7/06/2026 8:22:10 PM"
"C:\dev\Chess\github-current\components\PlayTrainer.tsx","PlayTrainer.tsx","-a----","9/06/2026 11:00:37 PM"
"C:\dev\Chess\github-current\components\PostGameReview.tsx","PostGameReview.tsx","-a----","7/06/2026 11:23:16 PM"
"C:\dev\Chess\github-current\components\PuzzleTrainer.tsx","PuzzleTrainer.tsx","-a----","7/06/2026 9:00:26 PM"
"C:\dev\Chess\github-current\components\Roadmap.tsx","Roadmap.tsx","-a----","7/06/2026 9:45:11 PM"
"C:\dev\Chess\github-current\components\WatchRoom.tsx","WatchRoom.tsx","-a----","7/06/2026 9:43:14 PM"
"C:\dev\Chess\github-current\docs\AI_REVIEW_SECURITY.md","AI_REVIEW_SECURITY.md","-a----","7/06/2026 11:23:16 PM"
"C:\dev\Chess\github-current\docs\DIFFICULTY_HONESTY.md","DIFFICULTY_HONESTY.md","-a----","7/06/2026 11:23:16 PM"
"C:\dev\Chess\github-current\docs\grandmaster-path-alpha.zip","grandmaster-path-alpha.zip","-a----","7/06/2026 8:21:54 PM"
"C:\dev\Chess\github-current\docs\page.html","page.html","-a----","7/06/2026 8:38:45 PM"
"C:\dev\Chess\github-current\docs\Peak_Elo_Chess_Report.pdf","Peak_Elo_Chess_Report.pdf","-a----","7/06/2026 8:22:25 PM"
"C:\dev\Chess\github-current\docs\Peak_Elo_Chess_Report.txt","Peak_Elo_Chess_Report.txt","-a----","7/06/2026 8:23:14 PM"
"C:\dev\Chess\github-current\docs\PRODUCT_BACKLOG.md","PRODUCT_BACKLOG.md","-a----","9/06/2026 11:02:35 PM"
"C:\dev\Chess\github-current\docs\QA_REPORT.md","QA_REPORT.md","-a----","7/06/2026 9:05:18 PM"
"C:\dev\Chess\github-current\docs\README.md","README.md","-a----","7/06/2026 9:00:26 PM"
"C:\dev\Chess\github-current\docs\ROADMAP.md","ROADMAP.md","-a----","9/06/2026 11:02:35 PM"
"C:\dev\Chess\github-current\docs\TECHNICAL_DEBT.md","TECHNICAL_DEBT.md","-a----","9/06/2026 11:02:35 PM"
"C:\dev\Chess\github-current\docs\temp_local.html","temp_local.html","-a----","7/06/2026 8:54:51 PM"
"C:\dev\Chess\github-current\docs\top_5_peak_elo_chess_players_deep_research.pdf","top_5_peak_elo_chess_players_deep_research.pdf","-a----","7/06/2026 8:22:33 PM"
"C:\dev\Chess\github-current\docs\top_5_peak_elo_chess_players_deep_research.txt","top_5_peak_elo_chess_players_deep_research.txt","-a----","7/06/2026 8:23:13 PM"
"C:\dev\Chess\github-current\lib\engine.ts","engine.ts","-a----","7/06/2026 8:22:10 PM"
"C:\dev\Chess\github-current\lib\gameReviewPrompts.ts","gameReviewPrompts.ts","-a----","9/06/2026 11:02:35 PM"
"C:\dev\Chess\github-current\lib\gameReviewTypes.ts","gameReviewTypes.ts","-a----","9/06/2026 10:54:10 PM"
"C:\dev\Chess\github-current\lib\rateLimiter.ts","rateLimiter.ts","-a----","7/06/2026 11:23:16 PM"
"C:\dev\Chess\github-current\lib\stockfishClient.ts","stockfishClient.ts","-a----","7/06/2026 9:47:08 PM"
"C:\dev\Chess\github-current\lib\trainingData.ts","trainingData.ts","-a----","7/06/2026 9:47:08 PM"
"C:\dev\Chess\github-current\lib\types.ts","types.ts","-a----","7/06/2026 9:43:14 PM"
"C:\dev\Chess\github-current\lib\validation.ts","validation.ts","-a----","7/06/2026 11:23:16 PM"
"C:\dev\Chess\github-current\public\stockfish","stockfish","d-----","7/06/2026 9:42:35 PM"
"C:\dev\Chess\postgame-review-verification\.git",".git","d--h--","9/06/2026 8:09:30 PM"
"C:\dev\Chess\postgame-review-verification\.next",".next","d-----","7/06/2026 10:31:13 PM"
"C:\dev\Chess\postgame-review-verification\app","app","d-----","7/06/2026 10:29:00 PM"
"C:\dev\Chess\postgame-review-verification\components","components","d-----","7/06/2026 10:29:00 PM"
"C:\dev\Chess\postgame-review-verification\docs","docs","d-----","7/06/2026 10:29:00 PM"
"C:\dev\Chess\postgame-review-verification\lib","lib","d-----","7/06/2026 10:29:00 PM"
"C:\dev\Chess\postgame-review-verification\node_modules","node_modules","d-----","7/06/2026 10:30:49 PM"
"C:\dev\Chess\postgame-review-verification\public","public","d-----","7/06/2026 10:28:58 PM"
"C:\dev\Chess\postgame-review-verification\.gitignore",".gitignore","-a----","7/06/2026 10:28:58 PM"
"C:\dev\Chess\postgame-review-verification\next-env.d.ts","next-env.d.ts","-a----","7/06/2026 10:28:58 PM"
"C:\dev\Chess\postgame-review-verification\next.config.ts","next.config.ts","-a----","7/06/2026 10:28:58 PM"
"C:\dev\Chess\postgame-review-verification\package-lock.json","package-lock.json","-a----","7/06/2026 10:31:04 PM"
"C:\dev\Chess\postgame-review-verification\package.json","package.json","-a----","7/06/2026 10:28:58 PM"
"C:\dev\Chess\postgame-review-verification\postcss.config.mjs","postcss.config.mjs","-a----","7/06/2026 10:28:58 PM"
"C:\dev\Chess\postgame-review-verification\QA_REPORT.md","QA_REPORT.md","-a----","7/06/2026 10:28:58 PM"
"C:\dev\Chess\postgame-review-verification\README.md","README.md","-a----","7/06/2026 10:29:00 PM"
"C:\dev\Chess\postgame-review-verification\tsconfig.json","tsconfig.json","-a----","7/06/2026 10:28:59 PM"
"C:\dev\Chess\postgame-review-verification\tsconfig.tsbuildinfo","tsconfig.tsbuildinfo","-a----","7/06/2026 10:30:53 PM"
"C:\dev\Chess\postgame-review-verification\.git\hooks","hooks","d-----","7/06/2026 10:28:57 PM"
"C:\dev\Chess\postgame-review-verification\.git\info","info","d-----","7/06/2026 10:28:57 PM"
"C:\dev\Chess\postgame-review-verification\.git\logs","logs","d-----","7/06/2026 10:28:58 PM"
"C:\dev\Chess\postgame-review-verification\.git\objects","objects","d-----","7/06/2026 10:28:59 PM"
"C:\dev\Chess\postgame-review-verification\.git\refs","refs","d-----","7/06/2026 10:28:58 PM"
"C:\dev\Chess\postgame-review-verification\.git\config","config","-a----","7/06/2026 10:29:58 PM"
"C:\dev\Chess\postgame-review-verification\.git\description","description","-a----","7/06/2026 10:28:57 PM"
"C:\dev\Chess\postgame-review-verification\.git\FETCH_HEAD","FETCH_HEAD","-a----","7/06/2026 10:28:59 PM"
"C:\dev\Chess\postgame-review-verification\.git\HEAD","HEAD","-a----","7/06/2026 10:29:00 PM"
"C:\dev\Chess\postgame-review-verification\.git\index","index","-a----","7/06/2026 10:32:24 PM"
"C:\dev\Chess\postgame-review-verification\.git\packed-refs","packed-refs","-a----","7/06/2026 10:28:58 PM"
"C:\dev\Chess\postgame-review-verification\app\api","api","d-----","7/06/2026 10:29:00 PM"
"C:\dev\Chess\postgame-review-verification\app\globals.css","globals.css","-a----","7/06/2026 10:28:58 PM"
"C:\dev\Chess\postgame-review-verification\app\layout.tsx","layout.tsx","-a----","7/06/2026 10:28:58 PM"
"C:\dev\Chess\postgame-review-verification\app\page.tsx","page.tsx","-a----","7/06/2026 10:28:58 PM"
"C:\dev\Chess\postgame-review-verification\components\ChessBoard.tsx","ChessBoard.tsx","-a----","7/06/2026 10:28:58 PM"
"C:\dev\Chess\postgame-review-verification\components\GameReviewChat.tsx","GameReviewChat.tsx","-a----","7/06/2026 10:29:00 PM"
"C:\dev\Chess\postgame-review-verification\components\LearnPath.tsx","LearnPath.tsx","-a----","7/06/2026 10:28:58 PM"
"C:\dev\Chess\postgame-review-verification\components\PlayTrainer.tsx","PlayTrainer.tsx","-a----","7/06/2026 10:29:00 PM"
"C:\dev\Chess\postgame-review-verification\components\PostGameReview.tsx","PostGameReview.tsx","-a----","7/06/2026 10:29:00 PM"
"C:\dev\Chess\postgame-review-verification\components\PuzzleTrainer.tsx","PuzzleTrainer.tsx","-a----","7/06/2026 10:28:58 PM"
"C:\dev\Chess\postgame-review-verification\components\Roadmap.tsx","Roadmap.tsx","-a----","7/06/2026 10:28:58 PM"
"C:\dev\Chess\postgame-review-verification\components\WatchRoom.tsx","WatchRoom.tsx","-a----","7/06/2026 10:28:58 PM"
"C:\dev\Chess\postgame-review-verification\docs\AI_REVIEW_SECURITY.md","AI_REVIEW_SECURITY.md","-a----","7/06/2026 10:29:00 PM"
"C:\dev\Chess\postgame-review-verification\docs\DIFFICULTY_HONESTY.md","DIFFICULTY_HONESTY.md","-a----","7/06/2026 10:29:00 PM"
"C:\dev\Chess\postgame-review-verification\docs\grandmaster-path-alpha.zip","grandmaster-path-alpha.zip","-a----","7/06/2026 10:28:58 PM"
"C:\dev\Chess\postgame-review-verification\docs\page.html","page.html","-a----","7/06/2026 10:28:58 PM"
"C:\dev\Chess\postgame-review-verification\docs\Peak_Elo_Chess_Report.pdf","Peak_Elo_Chess_Report.pdf","-a----","7/06/2026 10:28:58 PM"
"C:\dev\Chess\postgame-review-verification\docs\Peak_Elo_Chess_Report.txt","Peak_Elo_Chess_Report.txt","-a----","7/06/2026 10:28:58 PM"
"C:\dev\Chess\postgame-review-verification\docs\PRODUCT_BACKLOG.md","PRODUCT_BACKLOG.md","-a----","8/06/2026 3:49:11 PM"
"C:\dev\Chess\postgame-review-verification\docs\QA_REPORT.md","QA_REPORT.md","-a----","7/06/2026 10:28:58 PM"
"C:\dev\Chess\postgame-review-verification\docs\README.md","README.md","-a----","7/06/2026 10:28:58 PM"
"C:\dev\Chess\postgame-review-verification\docs\ROADMAP.md","ROADMAP.md","-a----","8/06/2026 3:47:57 PM"
"C:\dev\Chess\postgame-review-verification\docs\TECHNICAL_DEBT.md","TECHNICAL_DEBT.md","-a----","8/06/2026 3:49:49 PM"
"C:\dev\Chess\postgame-review-verification\docs\temp_local.html","temp_local.html","-a----","7/06/2026 10:28:58 PM"
"C:\dev\Chess\postgame-review-verification\docs\top_5_peak_elo_chess_players_deep_research.pdf","top_5_peak_elo_chess_players_deep_research.pdf","-a----","7/06/2026 10:28:58 PM"
"C:\dev\Chess\postgame-review-verification\docs\top_5_peak_elo_chess_players_deep_research.txt","top_5_peak_elo_chess_players_deep_research.txt","-a----","7/06/2026 10:28:58 PM"
"C:\dev\Chess\postgame-review-verification\lib\engine.ts","engine.ts","-a----","7/06/2026 10:28:58 PM"
"C:\dev\Chess\postgame-review-verification\lib\gameReviewPrompts.ts","gameReviewPrompts.ts","-a----","7/06/2026 10:29:00 PM"
"C:\dev\Chess\postgame-review-verification\lib\gameReviewTypes.ts","gameReviewTypes.ts","-a----","7/06/2026 10:29:00 PM"
"C:\dev\Chess\postgame-review-verification\lib\rateLimiter.ts","rateLimiter.ts","-a----","7/06/2026 10:29:00 PM"
"C:\dev\Chess\postgame-review-verification\lib\stockfishClient.ts","stockfishClient.ts","-a----","7/06/2026 10:28:58 PM"
"C:\dev\Chess\postgame-review-verification\lib\trainingData.ts","trainingData.ts","-a----","7/06/2026 10:28:58 PM"
